sample,time_s,elapsed_s,experiment,command_x_mps,command_y_mps,command_yaw_radps,gait_mode,stair_collision_enabled,slope_collision_enabled,foot,contact,touchdown,grf_x_n,grf_y_n,grf_z_n,grf_norm_n,toe_vx_mps,toe_vy_mps,toe_vz_mps,toe_speed_mps,precontact_vx_mps,precontact_vy_mps,precontact_vz_mps,precontact_speed_mps
841,6.684,1.682,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-11.57173987,21.58840862,145.8004556,147.8436248,0.03025515457,-0.008163342122,-0.007966005895,0.03233375609,,,,
842,6.686,1.684,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-23.38546193,-28.75618015,166.5809879,170.6546901,0.0339956817,0.01073062313,-0.00864328761,0.03668186293,,,,
842,6.686,1.684,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,23.32049896,40.94425507,256.8580317,261.1442631,0.02342923577,-0.009826590649,0.008187091583,0.02669305979,,,,
842,6.686,1.684,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,24.97023278,-3.154019158,198.6747426,200.2626119,0.02081561373,0.0008030652651,0.003339974778,0.02109715906,,,,
842,6.686,1.684,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-11.43754322,21.11725165,144.6015846,146.5823113,0.03042287463,-0.008121038324,-0.008457397833,0.03260414302,,,,
843,6.688,1.686,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-23.16605496,-28.6631425,165.232475,169.2926833,0.03432744042,0.01056229259,-0.008814045959,0.03698138176,,,,
843,6.688,1.686,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,23.03653154,39.99480507,253.761411,257.92464,0.02358645028,-0.009764604437,0.008170356326,0.02680341134,,,,
843,6.688,1.686,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,24.80256065,-2.562096774,195.9232252,197.5035228,0.02105949532,0.0006789195655,0.003262853443,0.02132157328,,,,
843,6.688,1.686,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-11.28130942,20.66014125,143.3385463,145.2585565,0.03056821504,-0.008140749409,-0.008711769618,0.03281131667,,,,
844,6.69,1.688,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-22.92245637,-28.56622081,163.834419,167.8784823,0.03455957944,0.01043100561,-0.008829354117,0.03716352921,,,,
844,6.69,1.688,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,22.73859439,39.04122762,250.6331075,254.672762,0.02375727424,-0.009635056228,0.008198420792,0.02691572944,,,,
844,6.69,1.688,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,24.61655909,-1.955648217,193.14896,194.7211346,0.02126715129,0.0005758392536,0.003155318867,0.02150765799,,,,
844,6.69,1.688,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-11.10879117,20.22105827,142.0268014,143.888529,0.03069261627,-0.00819873813,-0.008815287097,0.0329691566,,,,
845,6.692,1.69,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-25.56916965,-27.9063439,176.7173858,180.725153,0.03472546498,0.01032193717,-0.008760365733,0.03727122634,,,,
845,6.692,1.69,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,23.53415654,43.00670644,256.0523071,260.7033128,0.02393348378,-0.009466246518,0.008247005687,0.02702655309,,,,
845,6.692,1.69,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,21.83666606,-0.3442356727,188.5889615,189.8492952,0.02145187666,0.0004836369451,0.003034214345,0.0216707954,,,,
845,6.692,1.69,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-9.474061251,18.11481187,148.3825762,149.7841553,0.03079813745,-0.00825867121,-0.008820504705,0.03308371539,,,,
846,6.694,1.692,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-25.45832214,-27.77080513,175.269632,179.2729419,0.03547675556,0.01015038554,-0.009896434898,0.03820431828,,,,
846,6.694,1.692,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,23.16005614,41.99780423,252.7603376,257.2702703,0.02407720303,-0.009736797408,0.007914851753,0.02715072389,,,,
846,6.694,1.692,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,21.58451522,0.2726717625,185.6860763,186.936579,0.02193760645,0.0002792735693,0.002975782185,0.02214027665,,,,
846,6.694,1.692,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-9.329375462,17.61503983,147.1257332,148.46989,0.0306427903,-0.007885493748,-0.009421944934,0.03301415841,,,,
847,6.696,1.694,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-25.27374587,-27.6412058,173.7240592,177.7156359,0.03596592297,0.0100101455,-0.01041427835,0.03875832584,,,,
847,6.696,1.694,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,22.79498985,40.95751069,249.3671839,253.7343525,0.02426057374,-0.009793999684,0.007775561827,0.02729390463,,,,
847,6.696,1.694,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,21.3231042,0.9033217652,182.7534597,183.9954288,0.02228846971,0.000116774972,0.002892386201,0.02247566276,,,,
847,6.696,1.694,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-9.166970535,17.13347098,145.806276,147.0954088,0.0305777026,-0.007550445641,-0.009630774595,0.03293564854,,,,
848,6.698,1.696,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-25.03801403,-27.50832009,172.1033349,176.077164,0.03627541822,0.009884473275,-0.0105414903,0.03904781424,,,,
848,6.698,1.696,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,22.40188843,39.9268055,245.9853658,250.2095014,0.02445867742,-0.009723029902,0.007761110288,0.02744082805,,,,
848,6.698,1.696,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,21.04844519,1.547073461,179.7987896,181.0332434,0.02255755439,-2.078582608e-05,0.002795421782,0.02273011384,,,,
848,6.698,1.696,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-8.989346647,16.66052739,144.4313585,145.6667389,0.03055600086,-0.007240448948,-0.009605131127,0.03283826782,,,,
849,6.7,1.698,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-24.76898052,-27.36815968,170.4257463,174.377331,0.03646654879,0.009767041644,-0.01043821082,0.03916836132,,,,
849,6.7,1.698,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,21.9962664,38.89445547,242.5688056,246.6500352,0.02466395987,-0.009578682589,0.007813570059,0.02758829378,,,,
849,6.7,1.698,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,20.7588825,2.202831187,176.8263334,178.0543059,0.02277650468,-0.000144831253,0.002693814371,0.02293570965,,,,
849,6.7,1.698,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-8.800116237,16.19446649,143.0078549,144.1906702,0.03055528934,-0.006948255086,-0.009452282001,0.03272994944,,,,
850,6.702,1.7,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-27.27753909,-27.17675569,186.7893772,190.7168363,0.03658078001,0.009655884357,-0.01021647464,0.03918884947,,,,
850,6.702,1.7,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,22.39145104,42.66950728,248.2597947,252.8932376,0.02487002523,-0.009392112832,0.00789718595,0.02773257082,,,,
850,6.702,1.7,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,13.65117546,-0.3195200461,176.0379735,176.5667715,0.02296400738,-0.0002619028634,0.002592694672,0.02311138883,,,,
850,6.702,1.7,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-7.712708242,13.84672745,151.8864125,152.7111654,0.03056368545,-0.006670184424,-0.009244300764,0.0326203514,,,,
851,6.704,1.702,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-27.16333222,-26.92885511,185.1498466,189.0594498,0.0372381085,0.009575151954,-0.01148547533,0.04012824944,,,,
851,6.704,1.702,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,21.89468464,41.65704389,244.5685479,249.0551367,0.02510194651,-0.009639132881,0.007579366941,0.02793684672,,,,
851,6.704,1.702,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,13.53943068,0.1924893614,172.4878135,173.0184934,0.02446335329,0.0002046151565,0.00727589671,0.02552324811,,,,
851,6.704,1.702,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-7.404117285,13.20156738,150.2699046,151.0302836,0.02992153391,-0.005256291815,-0.009132305146,0.03172263848,,,,
852,6.706,1.704,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-26.96567855,-26.69289831,183.4021215,187.2858693,0.03763965528,0.009472075032,-0.01199574966,0.04062464603,,,,
852,6.706,1.704,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,21.38968777,40.61453137,240.8303279,245.1658739,0.02535896473,-0.009682928917,0.007476647648,0.02815557609,,,,
852,6.706,1.704,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,13.47226738,0.7785677635,169.0940938,169.6317209,0.02478222869,0.0003379249626,0.01006145902,0.02674894409,,,,
852,6.706,1.704,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-7.127509575,12.64399048,148.6430682,149.3500372,0.02954749785,-0.004352221389,-0.00903753116,0.03120374063,,,,
853,6.708,1.706,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-26.70891935,-26.45944213,181.5716732,185.4231403,0.0378634686,0.009353803228,-0.01203434222,0.04081618896,,,,
853,6.708,1.706,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,20.8750937,39.55600116,237.0497567,241.2323235,0.02562067673,-0.009604779026,0.007504967926,0.02837244085,,,,
853,6.708,1.706,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,13.33073218,1.421910895,165.7952759,166.3364174,0.02498685237,0.0003693639239,0.01180421168,0.02763726894,,,,
853,6.708,1.706,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-6.87521856,12.13390466,146.9983731,147.6584639,0.02935094563,-0.003750085999,-0.008943966313,0.03091174029,,,,
854,6.71,1.708,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-26.41365601,-26.22424972,179.6803953,183.4950598,0.03797061147,0.009228460535,-0.01180199684,0.04081934528,,,,
854,6.71,1.708,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,20.34762669,38.48870666,233.2372402,237.265709,0.02588079143,-0.009454680575,0.007602900106,0.02858339448,,,,
854,6.71,1.708,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,13.12555083,2.108129944,162.5678693,163.1105037,0.02515058606,0.0003354760802,0.01283863457,0.02823995505,,,,
854,6.71,1.708,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-6.63881942,11.65273524,145.3360016,145.9534636,0.02925475166,-0.003328900898,-0.008864537226,0.03074901781,,,,
855,6.712,1.71,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-29.03064212,-26.66476074,203.3492246,207.1344848,0.0380031961,0.00910249118,-0.0114374827,0.04071749342,,,,
855,6.712,1.71,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,19.92037464,43.221696,239.5824779,244.2635873,0.02613583236,-0.009262745874,0.007729992411,0.02878598577,,,,
855,6.712,1.71,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,8.952583065,-6.668681282,161.9756166,162.3598486,0.02529167818,0.0002588882183,0.01339545847,0.02862122142,,,,
855,6.712,1.71,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-5.184762654,9.428882864,158.7847619,159.1489435,0.02921605608,-0.003016223192,-0.008803166578,0.03066221253,,,,
856,6.714,1.712,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-28.94115341,-26.27000841,201.5930679,205.3471907,0.03862082785,0.009127975538,-0.01316075647,0.04181021157,,,,
856,6.714,1.712,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,19.27197836,42.17710477,235.3693278,239.8938053,0.02652005954,-0.009610093438,0.007401779791,0.02916254101,,,,
856,6.714,1.712,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,8.605374351,-5.899751747,158.7201514,159.0627109,0.02598057253,0.001116407415,0.01344052052,0.02927258285,,,,
856,6.714,1.712,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-5.004069087,8.98722747,157.0210124,157.3575842,0.02920555418,-0.002451641264,-0.009689657899,0.0308685019,,,,
857,6.716,1.714,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-28.75040239,-25.97056246,199.7168062,203.440061,0.0389699137,0.009068289154,-0.0138387022,0.04233671835,,,,
857,6.716,1.714,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,14.34873656,40.77471292,232.456455,236.4412547,0.02690352961,-0.009712387755,0.00732187845,0.02952524827,,,,
857,6.716,1.714,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,8.24098271,-5.016557406,155.4647762,155.7638478,0.02645627916,0.001524752954,0.01337603855,0.02968464226,,,,
857,6.716,1.714,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-4.809063767,8.592217314,155.2077844,155.5198046,0.02922671957,-0.002080268944,-0.01015814584,0.03101155563,,,,
858,6.718,1.716,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-28.48191665,-25.59200673,197.735626,201.4089078,0.03912252438,0.00896455114,-0.013865924,0.04246409,,,,
858,6.718,1.716,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,14.05835831,39.78690201,227.7886137,231.6641697,0.02759402798,-0.009085525638,0.01215968003,0.03149341161,,,,
858,6.718,1.716,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,7.866185322,-4.165005398,152.1964224,152.4564696,0.02680010321,0.001662254488,0.01324582498,0.02994095025,,,,
858,6.718,1.716,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-4.591341208,8.179180085,153.3373029,153.6239169,0.02926296964,-0.001816887114,-0.01035651478,0.03109469198,,,,
859,6.72,1.718,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-28.16326108,-25.22102959,195.678713,199.2973365,0.03915097973,0.008827559914,-0.01351931807,0.04234969881,,,,
859,6.72,1.718,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,13.69033362,38.76767031,223.0783718,226.8354413,0.02824551118,-0.008645630726,0.0156068826,0.03340854108,,,,
859,6.72,1.718,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,7.474907342,-3.292107863,148.929834,149.1536378,0.02706340028,0.001647259875,0.01308238929,0.03010465096,,,,
859,6.72,1.718,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-4.366234658,7.774843265,151.4317868,151.6940943,0.0293007751,-0.001613136209,-0.01039265837,0.03113109342,,,,
860,6.722,1.72,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-30.69648438,-26.18130052,223.1733425,226.7908187,0.03910142836,0.008677071412,-0.01298960329,0.04210633042,,,,
860,6.722,1.72,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,11.19639056,43.31557512,219.7386358,224.2468869,0.02866564987,-0.008375356028,0.01779272641,0.03476272694,,,,
860,6.722,1.72,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,1.903963364,-12.8564375,139.6767037,140.2800578,0.02727808874,0.001542016823,0.01290562717,0.03021633918,,,,
860,6.722,1.72,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-2.853433826,7.233945201,171.5759634,171.7520983,0.02933269193,-0.001445030163,-0.0103381076,0.03113472975,,,,
861,6.724,1.722,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-30.60407,-25.65513403,221.3517105,224.9252648,0.03959928126,0.008769036971,-0.01478439866,0.04316917337,,,,
861,6.724,1.722,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,10.61922833,42.29798168,214.8146259,219.1967398,0.02915927126,-0.008705585792,0.01910979359,0.03593375204,,,,
861,6.724,1.722,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,1.471804094,-11.97444917,136.2122712,136.7455171,0.02804363044,0.002778179484,0.01316425171,0.03110403531,,,,
861,6.724,1.722,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-2.680373907,6.917870723,169.5974176,169.7596107,0.02936600268,-0.001290347448,-0.01149626408,0.03156249669,,,,
862,6.726,1.724,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-30.39713983,-25.15359378,219.3868719,222.9064578,0.03983872274,0.008733690956,-0.01540932455,0.04359872097,,,,
862,6.726,1.724,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,9.980654863,41.23157622,209.9389717,214.1822312,0.02962249938,-0.008920265167,0.01992985628,0.03680030939,,,,
862,6.726,1.724,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,1.031691947,-11.00883378,132.7655522,133.2251878,0.02855516525,0.00338079918,0.01323275079,0.03165332461,,,,
862,6.726,1.724,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-2.468726141,6.597590502,167.546745,167.6947661,0.02940430137,-0.001179901201,-0.0120386209,0.03179518043,,,,
863,6.728,1.726,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-30.10802258,-24.6701881,217.3136842,220.7721643,0.03989368644,0.008623868728,-0.01531585054,0.04359418089,,,,
863,6.728,1.726,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,9.292426772,40.1278614,205.0977875,209.1929657,0.03005825905,-0.009061824852,0.0204050568,0.03744304942,,,,
863,6.728,1.726,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,0.5922944914,-9.938060792,129.2457915,129.6286638,0.0289571111,0.003610876237,0.01319535742,0.03202608574,,,,
863,6.728,1.726,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-2.235134171,6.284407577,165.4492481,165.5836444,0.02943883687,-0.001080956919,-0.01219751298,0.03188405412,,,,
864,6.73,1.728,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-29.76304486,-24.19988088,215.1607715,218.5534961,0.03982903029,0.008476888832,-0.01481875351,0.04333364459,,,,
864,6.73,1.728,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,8.562559845,39.00703944,200.2848448,204.2275339,0.03047595463,-0.009154860992,0.02064492969,0.03793162813,,,,
864,6.73,1.728,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,0.1000807386,-8.955770687,125.8528226,126.1711092,0.02929994023,0.003892394365,0.0129803063,0.03228196993,,,,
864,6.73,1.728,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,-1.990421577,5.957795112,163.3191649,163.4399178,0.02946086567,-0.0009895940376,-0.01212976738,0.03187558876,,,,
865,6.732,1.73,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-31.61449272,-24.31489179,231.1618137,234.5772244,0.03969118225,0.008315716271,-0.01413273421,0.04294502604,,,,
865,6.732,1.73,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-1.451750524,35.37221088,152.8661899,156.911991,0.03087951422,-0.009215857333,0.02072690874,0.03831554738,,,,
865,6.732,1.73,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,-10.08654062,-7.357648847,77.78289336,78.77849832,0.02960763244,0.00387153564,0.01280885278,0.03249103563,,,,
865,6.732,1.73,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,0.2800959482,9.396316057,189.0959486,189.3294667,0.02946832939,-0.0009012373712,-0.01194118758,0.0318085936,,,,
866,6.734,1.732,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-31.45142915,-23.81149673,229.4951777,232.8609379,0.03980384071,0.008240693674,-0.0147693613,0.04324799187,,,,
866,6.734,1.732,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-2.165198101,34.45201294,147.7454814,151.7246076,0.03205657673,-0.009494656672,0.02284159497,0.04049087647,,,,
866,6.734,1.732,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,-10.39918456,-6.439475477,74.02422972,75.02797124,0.03140476969,0.003588066894,0.01665944462,0.03573053146,,,,
866,6.734,1.732,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,0.4152320277,9.201872266,187.2757327,187.5021252,0.02925470133,-0.001205556861,-0.01322317013,0.0321269847,,,,
867,6.736,1.734,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-31.2192515,-23.33693572,227.7618733,231.0729867,0.0397495535,0.008123078549,-0.01476826393,0.04317537525,,,,
867,6.736,1.734,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-2.941964457,33.46484742,142.7587315,146.6581283,0.03286718385,-0.009617800888,0.02392658002,0.04177601105,,,,
867,6.736,1.734,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,-10.77437162,-5.467870784,70.42025004,71.44925689,0.03253803071,0.003267517161,0.01865625625,0.03764911696,,,,
867,6.736,1.734,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,0.5923207218,9.025435445,185.4058913,185.6263825,0.02908629621,-0.00136969632,-0.01376020541,0.03220608557,,,,
868,6.738,1.736,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-30.94223009,-22.89697293,225.9921514,229.2469094,0.03958166318,0.007984446276,-0.01440276573,0.04287072548,,,,
868,6.738,1.736,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-3.776027844,32.43698961,137.9112898,141.7248762,0.0334698144,-0.009639505084,0.02430796179,0.04247382182,,,,
868,6.738,1.736,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,-11.23872187,-4.495415508,67.03652652,68.12058072,0.03331049011,0.002915399737,0.01944544473,0.03868092072,,,,
868,6.738,1.736,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,0.7923195673,8.797233498,183.5087874,183.7212403,0.0289371153,-0.001437902073,-0.01383811243,0.03210790494,,,,
869,6.74,1.738,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-30.63920364,-22.48283926,224.2096919,227.4076182,0.03934254851,0.00784185662,-0.01385565095,0.04244184141,,,,
869,6.74,1.738,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-4.655200237,31.38597939,133.1822489,136.9096856,0.03395485065,-0.009595962377,0.02424551768,0.04281190844,,,,
869,6.74,1.738,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,-11.75933639,-3.520960818,63.7945342,64.96477315,0.03390255757,0.002539739751,0.01947031667,0.03917814338,,,,
869,6.74,1.738,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,1.005911974,8.559013379,181.6009997,181.8053675,0.02879084938,-0.001445309438,-0.01364895789,0.03189507766,,,,
870,6.742,1.74,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-33.91078922,-22.64060622,231.6591955,235.2201555,0.03906134068,0.007704445465,-0.01324652553,0.04195970989,,,,
870,6.742,1.74,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-31.29472487,8.855995019,33.45893324,46.66142589,0.03436952178,-0.009508365994,0.02391607757,0.04293776679,,,,
870,6.742,1.74,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,-29.84086282,0,24.86738568,38.84409819,0.0344074274,0.002141186625,0.01904450838,0.03938462949,,,,
870,6.742,1.74,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,5.809118688,14.76291156,203.5291945,204.146571,0.0286392729,-0.001416991401,-0.01332127834,0.03161759437,,,,
871,6.744,1.742,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-33.83762297,-22.74985854,230.8508425,234.4240864,0.03907473224,0.007564941746,-0.0132825326,0.04195817817,,,,
871,6.744,1.742,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-31.1084129,7.900251431,32.50722027,45.68223611,0.05508281629,-0.02182101385,0.04856571656,0.07660876008,,,,
871,6.744,1.742,tip toe — four gait presets,0.5,0,0,0,0,0,RL,1,0,-27.36504457,0,22.80420381,35.62130508,0.1133876827,-0.03966632615,0.1143155586,0.1658259056,,,,
871,6.744,1.742,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,5.993188598,13.76322183,202.0705435,202.6273652,0.02782885085,-0.002021020274,-0.01415127922,0.03128559039,,,,
872,6.746,1.744,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-33.76840439,-22.81393178,230.1424211,233.7227301,0.03887058066,0.007502272293,-0.01308340962,0.04169390529,,,,
872,6.746,1.744,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-30.15133698,7.284286487,31.19635289,43.99291289,0.07492267576,-0.03677509515,0.07050450591,0.1092552073,,,,
872,6.746,1.744,tip toe — four gait presets,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1754674507,-0.06931380809,0.1836709242,0.2633025611,,,,
872,6.746,1.744,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,6.192033277,12.78493412,200.5729395,201.0753587,0.02721989647,-0.002261773879,-0.0143961177,0.0308753395,,,,
873,6.748,1.746,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-37.52598805,-22.01172772,228.4603719,232.5658132,0.03852596608,0.007492654003,-0.01275583671,0.04126864786,,,,
873,6.748,1.746,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-29.82579155,6.869938779,30.57977527,43.26541986,0.09793531038,-0.05373197707,0.09010980722,0.1435208268,,,,
873,6.748,1.746,tip toe — four gait presets,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.336185488,-0.0870065548,0.2343350958,0.418931689,,,,
873,6.748,1.746,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,6.438442255,11.86933788,198.9988393,199.4564433,0.02673631722,-0.002290614549,-0.01427340144,0.03039420277,,,,
874,6.75,1.748,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-37.04223951,-22.07633215,227.5176346,231.5680591,0.03839320806,0.007568002851,-0.008001199221,0.0399416109,,,,
874,6.75,1.748,tip toe — four gait presets,0.5,0,0,0,0,0,FR,1,0,-29.62041744,6.560690408,30.15092321,42.77253743,0.120507989,-0.07174125116,0.107524354,0.1767214453,,,,
874,6.75,1.748,tip toe — four gait presets,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.4689991734,-0.09666832375,0.2648548437,0.5472230603,,,,
874,6.75,1.748,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,6.707145059,11.14123092,197.3975233,197.8254156,0.02633398405,-0.002205715536,-0.01394654455,0.02988059574,,,,
875,6.752,1.75,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-38.36781639,-19.54656933,224.5724672,228.6634005,0.03799848167,0.007599172226,-0.004811461105,0.03904845945,,,,
875,6.752,1.75,tip toe — four gait presets,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,0.1419479986,-0.09002725126,0.1228693823,0.2082090905,,,,
875,6.752,1.75,tip toe — four gait presets,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.5795006678,-0.1005718701,0.2805334942,0.6516400589,,,,
875,6.752,1.75,tip toe — four gait presets,0.5,0,0,0,0,0,RR,1,0,15.49318329,15.5668123,207.268461,208.4288351,0.02597310376,-0.002078516527,-0.01352000904,0.02935494838,,,,
876,6.754,1.752,tip toe — four gait presets,0.5,0,0,0,0,0,FL,1,0,-38.09844451,-19.1649548,224.2680543,228.2869842,0.03762048456,0.007216643855,-0.002607605026,0.03839505712,,,,
876,6.754,1.752,tip toe — four gait presets,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,0.5830364221,-0.08398555879,0.3023460119,0.6621164206,,,,
